source_id	original_filename	source_sha256	unit_type	unit	text_sha256	render_sha256	text_chars	semantic_disposition	visual_evidence_status
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	18	002b0f1d3ee8352e80332290a28a93137d300f1317245a472aeb140fdc7e9c43	26cfa93b6d6622b78e5aa1780d56c31e374858770e8bea7869866ec6916de3b3	16	SALES_PLAN_TARGETING_MONITORING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	19	1e1d8b542a08b356c8aa69925b049d6d7ddd267ca6fb0ff1245a89cf5845a069	d5e79120ffc7cad3413c202511d4f988d1a2bdff3b77fa013fad4bd083f94c22	78	SALES_PLAN_TARGETING_MONITORING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	20	09aca6e0be8098c09022089e90eecd0387e47e74ed9528fa039b91fe4b64cc49	cf48d83197a93e5859ddecb0d85af34052d131148258f08f923805915b1d17a6	211	SALES_PLAN_TARGETING_MONITORING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	21	90c4c08d73e29d947ae87af80ce3388337722fb0669bf53f6c91f8ffb7ef56bd	222212b736e655fd99acee6efecc5e1f2c063a1976c0c36f1615aa91d7d9026f	58	SALES_PLAN_TARGETING_MONITORING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	22	a51ebad52f09af5a330b2e267e7de9afa92f6841c101bd66fc73a2ba5752ee55	8364ef4e04a69e9348bd5b5ec129b274304a20b98ee47938243a13caccde6f80	86	SALES_PLAN_TARGETING_MONITORING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	23	920b20b6588f328ee16b97876bee4195c2220fffdba21808fee0cf097366bb5f	2fc8971a8836ff53a33e97475e0e9e8c4707967ebf38e4b1f9887bfda20fff5b	403	MARKET_MOVEMENT_CASE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	24	5129acd63bfb361fdbce22cf04d5354b48247f1fe9cddd924a20bfcedb3e42d5	4202404d7adcd40e8890e09963e95d9bdb55ac400187a0fc7808d153f6d81760	26	MARKET_MOVEMENT_CASE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	25	bacbd2363c56ab3244326c6cf3b7068f8805fc2bb8f81c0a852e1cdd648c0311	094000ccba8fe602069a39758327dfabd27b5c32f246c35cafd67a40b00c2635	207	MARKET_MOVEMENT_CASE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	26	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	b7dddeb4126d574cf540864081ae13e20ed5f91ab32c89f778d8c6a41cc618e7	0	MARKET_MOVEMENT_CASE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	27	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	6e75a4c08f77341366f7ad5f11fdf95eb9ea0f3d7b058270e1835ff09dcf0a36	0	MARKET_MOVEMENT_CASE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	28	c6ef2f0a461da9394336d141b84ef74aec73634a1fda7b37eda9c0ad21a56b38	59c51d2795f8631367f2dcb719610a24bcb54b1e7eb9d2baa596debfbc993106	25	RECOVERY_RATIO_CASE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	29	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9a8e90d567f7b746cbc56d22f380e2202e3914b28a058d18e77591222a05a6c6	0	PERSPECTIVE_AND_MINDSET	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	30	355b67b5deb64738e6ab6168c44265d0fdd99be7be289c578f8710da8df061ea	e49d3ed33fe5ee6d396da3134e94922a31a3857753e5684db0ca8a0ff043508e	230	PERSPECTIVE_AND_MINDSET	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-028	7. Demand Management _ Recovery Rate.pptx	1faab59cba2c176ac5e500a6deae60da3dcc2aa4afcc28f9461baa02fd15da89	SLIDE	31	8ff1fb0d47386a44d4b29ae13028d68dc9a7f64d4dcb43c88f558aaca1e29757	207e728a8c9f69ba97b3c635678f021e7fcbd989487aceb80d3fe7547d0a5f9a	31	CLOSING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	1	246dba8c7f24e3901062293a87622328100aa69b96d036f7e3fe053c9cb9aa24	5d3c9cdd79e7ad0f782af9ab21d229774b08d34b34992e724205b316ccb6bca5	50	TITLE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	2	f7b1d9ae1effb00e22684439dcf2e24c7bd418c22a8fa9d46d27e0f2746b2c43	ae2fdbc90c1ec858e22017e10896377cccaeace6e30f1dcf76724228b3360a39	324	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	3	32f4e94f453b1430a90169c6689aea542194c0e6b6be552be9d131955d594024	fcd9431faa43254b1fde47b3e90c42a768e25c366943e9b2bcab5904eae31707	77	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	4	2835a08f15a1b5e6342b3df4e2215fad1ca8665106a002e534025c286ea1d1cf	51fa07f05874878306aba08a3d90bb055ca8d961dafa4cf9ed928e0f6841b6b9	11	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	5	3b0429c7285c9a50805694ef8a7e1d93be9fcad75fc5a8a32654408f96311cc4	2978ff11f94354041bed1458ea7ef1f6c8a6b76375cea766f3eeb098676c61e0	116	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	6	7a97d50e85ec15096c5b2fb09589075cce4174fb330086b91928439f53a023fb	950e6ca364d12036077560930158aa8b28bb6bda9d41918650eb1edf51f85810	370	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	7	1f84cc2c95da07d0d1bb59fcf034f2c23a594032da91356ae6e38ac01f95fca5	62eb333de26be0146a537f96cbef770c9aa142b21b63f8ad8818c30a3a044069	132	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	8	679e8a8cc15eb97e7b61d999ce78c5b0ea16c7dc3d262de05c08008734d0c9fc	9251d5aa03d9d018d387a1fc2e94b9644bbb543c2ad48e21ab5646d533b24901	76	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	9	bcefc1515b0020b04ab3cb2e48264b0d2d4075ccb096e575f8191aad029ac9b1	cdebb1338cfb76733bfc70257b560ab66f6c2b6226a9be97c9c40210678df753	188	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	10	2903349ff7a5fa0193b862811a9016713132a262fbd44b7217c4a48506420909	f36be913943575954e1b1632cfdac674e81b1d4cb8639d22e0e45bfe91d074d9	91	VISIT_PREPARATION	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	11	5223fc9d2fe6aeda5a5c7f1a042d7b89013cd6b46997f454613f29f08617ec72	7e5a2803258aad84c9a722793d0640441b53f9c4b5768bae2061aac9179fc2b5	650	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	12	d7517083f91ecd098de58fddeb72c7ff2e430a2005cbe51462918b820325cc0d	5f52596b32aae17cf9aa82bfe28fe3fd3265e36f9993d964eeebb0e5b9b60abb	290	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	13	cbfd857a1c0661cf2796707df0c44de3a8a6a932d5f31525b68903a66d08a858	ed17cd178f53c60c8b94a1c77286b54697be1cd441a000a004177917e9f7a1ab	248	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	14	78662adb390499b55f1b1fdb771265ef0c496398774b48688b7ea0f77459054e	e05d9b792f982b36cae7ea785fb490f97a41460340abe9a51ae479a1b02df572	662	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	15	ca5b6f107752d43b66aed1bd7ba828a31469d825919b9d1cb8b4edf4f933a15d	9aab1e03d89b549af58d614d9526c2636b876438ecd67febbe5af2ea1eeb3acb	289	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	16	33e813aa5e0be40041ea45ac4a4116b2b29363f3574786b4dbfeb156991f299a	0cab11dd821082f13dd22842fed74bbffcb6585db67382b5846c70a3c27754cd	635	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	17	6cc03b1e2372f16a43fbb362bf69ced22d148051ba53eaa9aa37426c09a5399b	2992d5b89e1888cee5fce7a6ba21f8d115f3f3405c749fe743c4d770b94c1d57	307	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	18	6c152d5bb2ba4d2145df49e859632341e89ea5cb3eb69f356c7096a6ee2b4ab7	33c9d127b2e308abb36e8cdc1e951a6fba869e206682b5a9d5dd7c7db03d8525	876	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	19	54c3fe65c22432804c1c6c59034530d0ba436cb5f52732f554d4ded2b35935a6	b972e5fde45452bbacac1697c6f9693d3bf220520be0d6cc00015458cf30418a	330	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	20	0c103d1dbccb40dcce7bd21c2965ef4b637480508913cf8eeed83e85e1824950	bde0b1af008ed5ae9e9bf2ca249971af551800d1b6b0378c7d0c8a8393a8e066	325	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	21	236382807191447a9361d5833c52fc2d8d8172c03c1e05dd560911ffb88f51a9	4ca3ad85520de26a7dc13a65817f21fa07706cd43c939cadda78a4932f19c129	323	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	22	6ac9bd0b57b71c1fc9e54e3576b2bd40fe2ca9d45af29caf62ee5b035c7c267d	f963ee0ca25aca8ae4d542e7091a1852853a120a90fd001d7c7c23e3bc8beceb	486	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	23	a45a5240fc0d056bee9ab05b47a839b051f1fa036e797ccfc095b213a033877a	607aa7e5731590ba378646f9b23c728a78460cf365c7f1fcdfbb7d7a85d18109	745	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	24	8a000033895b263b49b8693ed9c16fd4fd2a6acedc6616f76f178dd5cb0cb166	2c0bec74cf14bb725cf17448644087db1607fac0a1284d5ea63fc8f5eabb5d35	231	MANAGEMENT_QA_LENS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	25	816b2c65d637c344ae2f4966fb98f95e701e70b08e48bcb4c120db71f47d0e6f	151366a88c41cee43347f48f712694387715a327654c0df0de546ce857928f95	471	PRESENTATION_STRUCTURE	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	26	49b9dc28cb7a97a9bfedc5a2e36ac08e0e9b42ee33cf2d6636162cdd6d8c8907	c5591750ce518cdeec03f12cf23851d6e56ff4a53d6ee0fc7c3b25740ad0abcc	942	SENSITIVE_EXTERNAL_COMMUNICATION_GUARD	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	27	d918ed7c456412451fa89c68a9655700c899c7246b79e6a290765bff2465e613	a8943078bc98c0460bb5bdd94cd245830d2148720588a9a01d3ad288540c680b	85	CLOSING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-029	8. Management Visit Guidance.pptx	07437a9a0267534d7c4075c188b2e9d2075cf5849d053911ed76d287de9a0eb9	SLIDE	28	cdd2fb2d19c934d9a56255c937b731d4bd82a5d40c4909e49a0968c9344bb4da	7f30d12d522e04d36251e58e25a6d0c44b0c399e95d1b9f7cc2e6f619a90bf5c	10	CLOSING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	1	53d8cdebf9416160faefe8a9ce356a131e50081aa420d88560e92416bf7dfbe0	6714a4cf5a41b9730a3299ef1f7a8c780711deaa96c27d6891dd0b976004395d	31	INTRO	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	2	91ed73ebb3f69a4341d09a4efd29d84affe52efe588a7d6d392caa5f0f720358	85640628f288a7c50e7b555a932c03c57873ed5c12f45e0a1437f554c237cccf	18	INTRO	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	3	3df192a491ab81806f79932a1777c28033f4ea86743681a014fd890621277583	17781812e38aad4c3e74621db224cc8a50b8459f9d13205af4db13f89e1ec9a0	63	INTRO	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	4	098b9b82326811346464558b0750799da914d726ab161e50331a438b7767487d	59fa95cab44f68458deec1648046a5826f4c90d0741ac1eba2b7f4e5280ec6fe	31	NIGURI_PROCESS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	5	33b225215382d2913406ad523c2904d17126a2cb9d681deff235ff4963aa2f44	29c37bb1f6200c994d2a1d0eab5c3f523d42b68b25a1f292a470da8246c15009	171	NIGURI_PROCESS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	6	c624164ce43520030dd0f7b5466c2dd7796fcc0a55751eea4fea01bb96e95a51	e66cbeb8d59e03450273dd91a671b53f7edf78b0a5f9f8ed111090552276998b	433	NIGURI_PROCESS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	7	46a7aec5ac1a5a9d7fb0d7c43772a2e7da06dad9c5450b4f9ce8f33d27d1ac6e	3d937b62ddcffe356e4a2b5a5e1672275605e0d84441eac2959207ee641eed2e	166	NIGURI_PROCESS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	8	c6b4ae1a240d8f14278e05471d8def257379e58dd299243b4646e368bd1973db	044de11163cf5f2df701e3962de37ee2e5c3e3bdb2526008a5cadbfea61e04c4	766	NIGURI_PROCESS	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	9	46978325940976b90118a9443dec27091bcbe1ec024f8fd1c8235de6798b9027	894a9dd1f937289aefc21e3f114df72cfd40cdb486e55b4d1233a12559a22f5a	684	NIGURI_INTEGRITY_RULES	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	10	d918ed7c456412451fa89c68a9655700c899c7246b79e6a290765bff2465e613	a8943078bc98c0460bb5bdd94cd245830d2148720588a9a01d3ad288540c680b	85	CLOSING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
WD-SRC-030	9. Niguri AHM.pptx	ae4580ed1d5fee7498c712beb280e11783022579255cf4cc449460f05eeab490	SLIDE	11	cdd2fb2d19c934d9a56255c937b731d4bd82a5d40c4909e49a0968c9344bb4da	7f30d12d522e04d36251e58e25a6d0c44b0c399e95d1b9f7cc2e6f619a90bf5c	10	CLOSING	RENDER_AVAILABLE;CRITICAL_VISUALS_MANUALLY_INSPECTED
