family	relative_path	filename	extension	bytes	sha256	input_type	privacy_class	pii_risk
MSW_2026	2026/2. Feb/msw feb 26/6. PL Khusus EM1 reguler periode 1-28 Februari 2026.xlsx	6. PL Khusus EM1 reguler periode 1-28 Februari 2026.xlsx	xlsx	344195	b51942229ea21d6d2d63fee9b4ecd205c8b6a19a2ce692c704605a460b12265f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/2. Feb/msw feb 26/7. MSW (Marketing Secret Weapon) periode 1-28 Februari 2026.jpeg	7. MSW (Marketing Secret Weapon) periode 1-28 Februari 2026.jpeg	jpeg	867087	7b73a77f532eb5de8dd2267f4fa3e1656825c24efa2e5106b9fa4ca029c45e4f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/2. Feb/msw feb 26.zip	msw feb 26.zip	zip	9481793	01bc8d6ab9b00abf6ec410e156c8528ee8aa42ba222e06c0f915f152f323d595	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/013 - Juklak Program Sales Support Periode Maret 2026_Dealer.pdf	013 - Juklak Program Sales Support Periode Maret 2026_Dealer.pdf	pdf	1206040	2bb6d1c0e7e6329b360dc8d9824a33480e56eb475dcdcf423b5b7a2e2116eb42	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/015 - Form Lamp. BAST program Voucher EM1 e Series & CUV e Series periode Maret 2026.xlsx	015 - Form Lamp. BAST program Voucher EM1 e Series & CUV e Series periode Maret 2026.xlsx	xlsx	22378	6aa11da8ef6ae8be0ef1b6ab01891816951a8d4a7e30caeb72f0128c0d28ad30	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/015 - Juklak Program Sales Support Motor EV Periode Maret 2026_Dealer.pdf	015 - Juklak Program Sales Support Motor EV Periode Maret 2026_Dealer.pdf	pdf	871674	aa0fb119a1d2720edee492b5d8c94c6fc5fe396b9934991746780e9802c30a2e	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/017 - Form Lamp. BAST program Special Gift Honda periode Maret 2026.xlsx	017 - Form Lamp. BAST program Special Gift Honda periode Maret 2026.xlsx	xlsx	20575	095dd54dd8d62f39f402d6ce4d06723966469db88b59d63bf1deab5dc6eeaabb	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/017 - Juklak Program Special Gift Honda Periode Maret 2026.pdf	017 - Juklak Program Special Gift Honda Periode Maret 2026.pdf	pdf	838094	c4a90bce5be57b7c996537f718d4e872a59b0a9c4631595f09c883e9ad2806d7	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/018 - Form Surat Informasi Syarat Klaim yang belum terpenuhi.docx	018 - Form Surat Informasi Syarat Klaim yang belum terpenuhi.docx	docx	17923	5e95f9b83e3d0004c4e0ea2335cfb4a2f448a33faf3a6f8a7a4357c96ca6a18a	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/018 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Maret 2026.docx	018 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Maret 2026.docx	docx	16790	1e4adb3d5e296cb9a42edd6e294911574f9f3aa5247af45c157e271e02e2e234	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/018 - Juklak Tata Cara Klaim Periode Maret 2026.pdf	018 - Juklak Tata Cara Klaim Periode Maret 2026.pdf	pdf	2210179	edc4605931716ce6b9e87653acfb4bff5ec7699a45fd1e740bf6930889135b3f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/Juklak/03. Data ID Sales Program Maret 2026.xlsx	03. Data ID Sales Program Maret 2026.xlsx	xlsx	16871	2fc6ce00d9efc7aced94534678b6913918192f40f31166929100a35e4bbd6b9e	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/1. PL SMH 1 periode 1-31 Maret 2026.jpg	1. PL SMH 1 periode 1-31 Maret 2026.jpg	jpg	1401778	8c1cb557f8de46327298849cbbe0004cb3d40cca3057842e08339b6abb342132	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/1. PL SMH 2 periode 1-31 Maret 2026.jpg	1. PL SMH 2 periode 1-31 Maret 2026.jpg	jpg	1101458	afc857328b3cb83ac7ebe2965b5e66b2d2e0956a125a162facb7ba7665396fe5	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/1. PL SMH periode 1-31 Maret 2026.xlsx	1. PL SMH periode 1-31 Maret 2026.xlsx	xlsx	1209196	957b6b873449ec85c3aab060956e07dce4500dc26b05d8b635635fdaa2b180ef	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/2. PL SMH Accessories periode 1-31 Maret 2026.jpg	2. PL SMH Accessories periode 1-31 Maret 2026.jpg	jpg	1419366	e0dc88f9e83c4051e974575df25b4dc9fbace1ed8529fbd24c5c9ac54653a917	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/2. PL SMH Accessories periode 1-31 Maret 2026.xlsx	2. PL SMH Accessories periode 1-31 Maret 2026.xlsx	xlsx	843244	5b3ed1f5f2aa61a73953a2d4594cd0a969300f622df477d6163fadb79f98c61e	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/3. PL Premium 1 periode 1-31 Maret 2026.jpg	3. PL Premium 1 periode 1-31 Maret 2026.jpg	jpg	535218	19bddaa0ba9c5dc614bcc398bbca3e9b35d49bb84c062a8f5726a53aef224abf	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/3. PL Premium 2 periode 1-31 Maret 2026.jpg	3. PL Premium 2 periode 1-31 Maret 2026.jpg	jpg	646134	a81f47759628641a609737cf86d828fc7054fd8116d46a898392ea2df7c10a28	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/3. PL Premium periode 1-31 Maret 2026.xlsx	3. PL Premium periode 1-31 Maret 2026.xlsx	xlsx	417434	b62f6cf76f52495a65dcb10628486ad091efe8300a7aa3df1588e3508ce3efde	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/4. PL Run Out Periode 1-31 Maret 2026.jpg	4. PL Run Out Periode 1-31 Maret 2026.jpg	jpg	528930	f733e3e09652bc91e4c856a59964fb9b9fcd757b085b94e120d38230db13786d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/4. PL Run Out Periode 1-31 Maret 2026.xlsx	4. PL Run Out Periode 1-31 Maret 2026.xlsx	xlsx	20107	343dfca79c4300d47a9c078dfb71773c29a37eaecba1f1e58de8501978adfb91	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/5. PL EV periode 1-31 Maret 2026.jpg	5. PL EV periode 1-31 Maret 2026.jpg	jpg	537003	39c5ddcd6d4a864c098bd4d34a66e740a1037bd7979e9e273e67f47e92a11a3f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/5. PL EV periode 1-31 Maret 2026.xlsx	5. PL EV periode 1-31 Maret 2026.xlsx	xlsx	405124	4ca30806a7c66c1eba0c734d9b1a2528d30dee9f289b84b920b65590787dea11	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/6. PL Khusus EM1 reguler periode 1-31 Maret 2026.jpg	6. PL Khusus EM1 reguler periode 1-31 Maret 2026.jpg	jpg	375634	b5321afadf3bfe82dd76f2c58b3e4430d22f0a00d640547b4d542e1c6e51dba4	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/6. PL Khusus EM1 reguler periode 1-31 Maret 2026.xlsx	6. PL Khusus EM1 reguler periode 1-31 Maret 2026.xlsx	xlsx	404082	644da2fad1b16924c2dd7b3c4afea8c085fec1741578d3ed60356af238fdd344	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/3. Mar/PL/7. MSW (Marketing Secret Weapon) periode 1-31 Maret 2026.jpeg	7. MSW (Marketing Secret Weapon) periode 1-31 Maret 2026.jpeg	jpeg	808384	0c159c367921299082dc91cd0b352c1e6e68fa807ff36df0f842cc9fed556908	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/019 - Juklak Program Sales Support Periode April 2026_Dealer.pdf	019 - Juklak Program Sales Support Periode April 2026_Dealer.pdf	pdf	579760	e9566d30844d685093d57fa9fb6cbf5e86ee36be26f67995bca273b312fdd790	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/021 - Form Lamp. BAST program Voucher EM1 e Series & CUV e Series periode April 2026.xlsx	021 - Form Lamp. BAST program Voucher EM1 e Series & CUV e Series periode April 2026.xlsx	xlsx	24863	b0dddd9e80c131143bd76e24ce432c92d3f516cae49164ba650389b711a06226	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/021 - Juklak Program Sales Support Motor EV Periode April 2026_Dealer.pdf	021 - Juklak Program Sales Support Motor EV Periode April 2026_Dealer.pdf	pdf	556725	fd6f8bfbf4e03b4c816274d2e7c8c03aa5a4456f6507ec3220865f3fef0c2595	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/023 - Form Lamp. BAST program Special Gift Honda periode April 2026.xlsx	023 - Form Lamp. BAST program Special Gift Honda periode April 2026.xlsx	xlsx	25238	a7e1b7bafe06aba90f8b9975773cdf0534ac2f40cb14f5db32f9dc3f75036c32	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/023 - Juklak Program Special Gift Honda Periode April 2026.pdf	023 - Juklak Program Special Gift Honda Periode April 2026.pdf	pdf	422842	9664af2ecc477b67100a8f308c6e732eea64e5823ec5030c35d9a3fe1ad46f31	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/024 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode April 2026.docx	024 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode April 2026.docx	docx	17274	98046aa08572d6b26404f43715ea0694f5345ffacb2c2e46210e1b6080088e88	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/024 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode April 2026.docx	024 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode April 2026.docx	docx	16952	036dc600156970bd470ae9c8539d5787f9037930b5f3030905391794ef6282cb	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/024 - Juklak Tata Cara Klaim Periode April 2026.pdf	024 - Juklak Tata Cara Klaim Periode April 2026.pdf	pdf	458390	889d156344a5034c549c772081d1b92f3b0bedcb515c0114279f0b5f078b485d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/Juklak/04. Data ID Sales Program April 2026.xlsx	04. Data ID Sales Program April 2026.xlsx	xlsx	18011	d8584a8a32b93251b69f2acafaad0609462e0656e3b68be8af06697236cc811e	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/1. PL SMH 1 periode 4-30 April 2026.jpg	1. PL SMH 1 periode 4-30 April 2026.jpg	jpg	1238289	3087d1842066b10440abeb893e5e78409faa3c845e373fc8fc5087e33efb5691	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/1. PL SMH 2 periode 4-30 April 2026.jpg	1. PL SMH 2 periode 4-30 April 2026.jpg	jpg	1317333	94e7bd185ecce94aaf58394ece97e2f90551aea3a16f97b65fa855f8af0b7617	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/1. PL SMH 3 periode 4-30 April 2026.jpg	1. PL SMH 3 periode 4-30 April 2026.jpg	jpg	1109710	0bffd599dc2bd50ef8f90f4400528a62c864e53e91e177228a0a9add3c018ff9	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/1. Update PL SMH periode 4-30 April 2026.xlsx	1. Update PL SMH periode 4-30 April 2026.xlsx	xlsx	1275716	4a7bf94561c410565f04da604d086e0bfe04833271040588f39f2114a4cd1c43	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/2. PL Premium 1 periode 4-30 April 2026.jpg	2. PL Premium 1 periode 4-30 April 2026.jpg	jpg	525217	ae0ed4f35bb0e5b73085b418cc7d2c1d09557fd7a4e24ca1943506f2f00d5057	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/2. PL Premium 2 periode 4-30 April 2026.jpg	2. PL Premium 2 periode 4-30 April 2026.jpg	jpg	644227	0696e1403919a7de005dfb9b491986ca57bedf7ab2569e9cbe14484ed670c507	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/2. Update PL Premium periode 4-30 April 2026.xlsx	2. Update PL Premium periode 4-30 April 2026.xlsx	xlsx	417799	f367558974b92426cb49bc828309e5f5672f41fb096433a1076afda2ec9911f4	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/3. Update PL Run Out Periode 1-30 April 2026.jpg	3. Update PL Run Out Periode 1-30 April 2026.jpg	jpg	633233	531913b36135c3679c24ce5d9c4b43a27ea21c88e3ed9d2d542f7021b740ec4f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/3. Update PL Run Out Periode 1-30 April 2026.xlsx	3. Update PL Run Out Periode 1-30 April 2026.xlsx	xlsx	61816	96db2722f77104c4f02638ce4566e841f8ec3e76f37aedf8fa5155f5af6c8195	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/4. PL EV periode 1-30 April 2026.jpg	4. PL EV periode 1-30 April 2026.jpg	jpg	483880	96e8fda71d216b98350a1c15c3cf4b3f63e1d6edc42a3db802d8c184487f801a	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/4. PL EV periode 1-30 April 2026.xlsx	4. PL EV periode 1-30 April 2026.xlsx	xlsx	328878	7fb47f2910a2ea9aec0b69baaea1cfe65b723b972a5aa838ce68fab9f780ee24	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/5. PL Stylo 160 MMC Series Periode 4-30 April 2026.xlsx	5. PL Stylo 160 MMC Series Periode 4-30 April 2026.xlsx	xlsx	689896	5c8271b2294b13a8583a4d21a8c94b687ee8a03f5353fd29ed1533deafa00621	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/5. PL Stylo MMC Series Periode 4-30 April 2026.jpg	5. PL Stylo MMC Series Periode 4-30 April 2026.jpg	jpg	527219	64a9d9caaf78a1e6f1e061bd6b6c3ece2d8cd42de27a3a4f4aca4c34879f8da5	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/6. Update MSW (Marketing Secret Weapon) periode 4-30 April 2026.png	6. Update MSW (Marketing Secret Weapon) periode 4-30 April 2026.png	png	2704393	62d02e1cb01dca60b985ea6a7b0121f1b179dc294430020871019557d9243c58	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/1. PL SMH 1 periode 1-30 April 2026.jpg	1. PL SMH 1 periode 1-30 April 2026.jpg	jpg	1339808	fae7c85fc1ba1f0cbc44213855b071ecd540d37d366b7741a9f3cbe8d5d02c23	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/1. PL SMH 2 periode 1-30 April 2026.jpg	1. PL SMH 2 periode 1-30 April 2026.jpg	jpg	1024985	e4bc8b37df0d3c4722e1d83835c9896fe06109671fcb2cf1ddabfc81d3dca2fb	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/1. PL SMH periode 1-30 April 2026.xlsx	1. PL SMH periode 1-30 April 2026.xlsx	xlsx	1063718	3cc7febe7cf639980ba56f98cd278c09085b335f93cdf278f10f3a0ff93b435a	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/2. PL SMH Accessories periode 1-30 April 2026.jpg	2. PL SMH Accessories periode 1-30 April 2026.jpg	jpg	1352407	74dc95124b5f8c1061c65d962d8fb00d6acbfd057bb9d3f37e3f7dee7c878556	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/2. PL SMH Accessories periode 1-30 April 2026.xlsx	2. PL SMH Accessories periode 1-30 April 2026.xlsx	xlsx	278908	6869efecc65fb74866f5d291316220efc55bbff55db49f5948704eb6f45d7296	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/3. PL Premium 1 periode 1-30 April 2026.jpg	3. PL Premium 1 periode 1-30 April 2026.jpg	jpg	533607	f554e1baff50826bb7fbe6591eee83dcb56cb6a76199444c176b87f33c555d2d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/3. PL Premium 2 periode 1-30 April 2026.jpg	3. PL Premium 2 periode 1-30 April 2026.jpg	jpg	644735	cfdf3bdd2d1376a17cde7e1057ac45d9afa64f08dadc1a8852f8f7bb6b331dd0	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/3. PL Premium periode 1-30 April 2026.xlsx	3. PL Premium periode 1-30 April 2026.xlsx	xlsx	417746	7c2aae0ee1874e7b01ac87c675bef61632ced0e5b189390b3b43146bbcd54303	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/4. PL Run Out Periode 1-30 April 2026.jpg	4. PL Run Out Periode 1-30 April 2026.jpg	jpg	332865	1d57655d66a3b976113923bceb7d97383a613da74625558550c1240dca5f4425	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/4. PL Run Out Periode 1-30 April 2026.xlsx	4. PL Run Out Periode 1-30 April 2026.xlsx	xlsx	18946	6a8fe11788f0310d1a91ba82ff1c91de8fe5bf64e99bc5aed903ffb33fd362d7	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/4. Apr/PL/PL SMH Periode 1-3 April 2026/6. MSW (Marketing Secret Weapon) periode 1-30 April 2026.jpeg	6. MSW (Marketing Secret Weapon) periode 1-30 April 2026.jpeg	jpeg	718667	d013f41e033b4a8aff3dd626e3579ec761d15b9f8939cb22d962c70becc9d446	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/032 - Juklak Program Sales Support Periode Mei 2026_Dealer.pdf	032 - Juklak Program Sales Support Periode Mei 2026_Dealer.pdf	pdf	1368460	9c0bdffa9a582b809ae0537e6e9399a02b3e7ca1ae6d261241e843120c00c0bb	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/034 - Form Lamp. BAST program Voucher EM1 e Series & CUV e Series periode Mei 2026.xlsx	034 - Form Lamp. BAST program Voucher EM1 e Series & CUV e Series periode Mei 2026.xlsx	xlsx	24883	1cf8b8708537f75ae1472effe72740074014089f4d648f3bf66c9d5fc0bd742b	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/034 - Juklak Program Sales Support Motor EV Periode Mei 2026_Dealer.pdf	034 - Juklak Program Sales Support Motor EV Periode Mei 2026_Dealer.pdf	pdf	1624072	173d712fb55d32a205d0b6db49e5a58f6bbcc530181026101f3d460722e1bebf	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/036 - Form Lamp. BAST program Special Gift Honda periode Mei 2026.xlsx	036 - Form Lamp. BAST program Special Gift Honda periode Mei 2026.xlsx	xlsx	25210	9235fa4883dbfcdb371f8db21bc8bff2e242053803c38da416336373e77754f3	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/036 - Juklak Program Special Gift Honda Periode Mei 2026.pdf	036 - Juklak Program Special Gift Honda Periode Mei 2026.pdf	pdf	1425504	0d8f699eb1f9b2f9eb20b92c59887913fa3d6b9c3448b670e765590b99218242	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/037 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode Mei 2026.docx	037 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode Mei 2026.docx	docx	17283	07310b87dd0380bef5a8a249cdc65f0d9cbc29d0257f1332a4548fa77a668638	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/037 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Mei 2026.docx	037 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Mei 2026.docx	docx	16805	44bed2dad10f0202381c18cbcf0b34179b2220a5b77ef04097b936e4df0dbd10	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/037 - Juklak Tata Cara Klaim Periode Mei 2026.pdf	037 - Juklak Tata Cara Klaim Periode Mei 2026.pdf	pdf	2831338	ba1dccee7f4af303c6039506311d0d435feefb121f391b79a8d2106618c2b323	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/Juklak/05. Data ID Sales Program Mei 2026.xlsx	05. Data ID Sales Program Mei 2026.xlsx	xlsx	17820	be53bc3f40f529a7ffdb5e6b7c4f86ffced8a11ca4dcc858f8df04b1db9f9183	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/1. PL SMH 1 periode 1-31 Mei 2026.jpg	1. PL SMH 1 periode 1-31 Mei 2026.jpg	jpg	1338189	1c372d293d6c7041842a1faa86a83a331a0673ceea0777c31bc4fd05260c57bd	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/1. PL SMH 2 periode 1-31 Mei 2026.jpg	1. PL SMH 2 periode 1-31 Mei 2026.jpg	jpg	1027211	dc8340a89dde24667b4f15aedd6813182aadba14e7c3ecb4cf9f9273f54e0f5c	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/1. PL SMH periode 1-31 Mei 2026.xlsx	1. PL SMH periode 1-31 Mei 2026.xlsx	xlsx	1018268	7183d9bd50589c542d738496fee1d500e8bbe2b882e53f97cf90312f79e5b559	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/2. PL SMH Accessories periode 1-31 Mei 2026.jpg	2. PL SMH Accessories periode 1-31 Mei 2026.jpg	jpg	1354204	b80e838f9b813f73607a37c053e78ff09fcbde8bfe4d7c7a74c8b35339f96eb7	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/2. PL SMH Accessories periode 1-31 Mei 2026.xlsx	2. PL SMH Accessories periode 1-31 Mei 2026.xlsx	xlsx	290221	abead6df5971dbc0793b6283927612e9ae972ad55e2c49166120d68f23a07b00	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/3. PL Run Out Periode 1-31 Mei 2026.jpg	3. PL Run Out Periode 1-31 Mei 2026.jpg	jpg	610636	17a388fa4b913c2af3004aea52181817e1bec009510eab16a0fbcb4706003866	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/3. PL Run Out Periode 1-31 Mei 2026.xlsx	3. PL Run Out Periode 1-31 Mei 2026.xlsx	xlsx	21531	493503ffe489e6a63a7c5458c0833a952dd42bb425ef0a3b7de89b57e8beca35	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/4. PL Premium 1 periode 1-31 Mei 2026.jpg	4. PL Premium 1 periode 1-31 Mei 2026.jpg	jpg	534387	3b3fae3d34bec4be250f76c337857a69c41b8b486172ed7ed9f18b71fdb9b0a0	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/4. PL Premium 2 periode 1-31 Mei 2026.jpg	4. PL Premium 2 periode 1-31 Mei 2026.jpg	jpg	612842	d0f28a42d6354b96e295a40562dce2cee0fe98650c395639b5b928dcbc9bb60c	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/4. PL Premium periode 1-31 Mei 2026.xlsx	4. PL Premium periode 1-31 Mei 2026.xlsx	xlsx	417809	2354bf41c4d2fd989e77e4b7728e60aaa0d77d027ba82673bf045ecd835a2790	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/5. PL EV periode 1-31 Mei 2026.jpg	5. PL EV periode 1-31 Mei 2026.jpg	jpg	503829	3040a65650b4a07c9902bafc6bcfad9d9f25abf023d60096abd7593f172e77fe	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/5. Mei/MSW/5. PL EV periode 1-31 Mei 2026.xlsx	5. PL EV periode 1-31 Mei 2026.xlsx	xlsx	373053	adc5a81f3eada7ce70ed31591ce032aa714358de0b9479ecbb57af626eb2c0d5	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
